1206;0918079;EM CONSTANTINO MAGALHÃES;1;RUA DO PAULISTANO;S/Nº;NULL;CAMPO GRANDE;23097190
1208;0918080;EM COMUNIDADE JARDIM PEDREGOSO;1;RUA CORUMBAIBA;-;NULL;CAMPO GRANDE;23095290
438;0918081;EM CORA CORALINA;1;RUA VOTORANTIN;-;NULL;CAMPO GRANDE;23095710
1210;0918082;EEM MARIA MONTESSORI;1;RUA IVO DO PRADO;-361;NULL;CAMPO GRANDE;23080200
1211;0918083;EM PROFESSOR CASTRO REBELLO;1;RUA SETE;S/Nº;NULL;CAMPO GRANDE;23067130
1214;0918084;EM PROFESSOR ALFREDO DE PIRES FLORES;1;RUA RODRIGUES DE ABREU;10;NULL;CAMPO GRANDE;23036380
1216;0918085;EM PROFESSOR HELTON ALVARES VELOSO DE CASTRO;1;RUA PROJETADA A;S/Nº;VILA ROMANA;SANTÍSSIMO;23093312
1218;0918086;EM PROFESSOR FÁBIO CÉSAR PACÍFICO;1;RUA DO PAVÃO;S/Nº;NULL;CAMPO GRANDE;23097640
1220;0918087;EM PROFESSORA SONIA MARIA MALTEZ FERNANDEZ;1;RUA CONSOLAÇÃO;138;NULL;CAMPO GRANDE;23040005
1222;0918088;EM APOLÔNIO DE CARVALHO;1;RUA SEBASTIÃO SOARES;S/Nº;NULL;INHOAÍBA;23060706
1549;0918094;EM PAULO RENATO SOUZA;1;RUA JACAREÚBA;80;NULL;COSMOS;23058250
1558;0918095;EM MOACYR SCLIAR;1;RUA MURILO DE ALVARENGA;S/N;NULL;INHOAÍBA;23071040
1787;0918096;EM PROFESSORA NORMA CHAMARELLI MARQUES;1;" AVENIDA CESÁRIO DE MELO";S/Nº;NULL;COSMOS;23058002
1810;0918097;EM CÉLIA MARIA DE OLIVEIRA CAMARGO;1;RUA CONSTANTINO MAGALHAES;390;NULL;INHOAÍBA;23062350
1804;0918098;EM MIGUEL DE OLIVEIRA;1;RUA CINCO;S/N;NULL;INHOAÍBA;23057760
1819;0918099;EM PROFESSOR ANTONIO BOAVENTURA;1;RUA NOVA ERA;401;NULL;CAMPO GRANDE;23070300
1811;0918100;EM DULCE ARAÚJO;1;RUA INGLATERRA;132;NULL;CAMPO GRANDE;23092658
1836;0918101;EM YOLIS DA SILVA;1;AVENIDA CESARIO DE MELO;7805;NULL;INHOAÍBA;23056000
1839;0918102;EM PROFESSORA DALVA LAZARONI;1;RUA DA CASTANHA (BAIRRO ARAUJO);117;BLOCO 1;COSMOS;23061230
1852;0918103;EM MEDALHISTA OLÍMPICO DIEGO HYPÓLITO;1;RUA GOIABAL;S/Nº;NULL;INHOAÍBA;23063490
1868;0918104;EM MEDALHISTA OLÍMPICA MAYRA AGUIAR DA SILVA;1;" RUA FREI TIMOTHEO";S/N;NULL;CAMPO GRANDE;23067430
1869;0918105;EM MEDALHISTA OLÍMPICO DOUGLAS CORREA DE SOUZA;1;RUA OTTO MARIA CARPEAUX;S/Nº;NULL;SANTÍSSIMO;23094280
2335;0918106;EM GENERAL MIRANDA FILHO;1;AVENIDA CESÁRIO DE MELO;6941;BLOCO B;INHOAÍBA;23056000
1231;0918201;CIEP ENGENHEIRO WAGNER GASPAR EMERY;1;AVENIDA CESARIO DE MELO;7431;NULL;INHOAÍBA;23056000
274;0918203;CIEP CLEMENTINA DE JESUS;1;" AVENIDA ALHAMBRA ";S/Nº;NULL;CAMPO GRANDE;23045805
1236;0918205;CIEP CLAUDIO MANOEL DA COSTA;1;RUA GUARUJÁ;S/Nº;NULL;COSMOS;23060666
1239;0918501;EM PROFESSOR GONÇALVES;1;ESTRADA DO CABUÇU;1675;NULL;"CAMPO GRANDE ";23017250
1242;0918502;EM PRESIDENTE NEREU RAMOS;1;ESTRADA DOS CABOCLOS;343;NULL;CAMPO GRANDE;23040160
295;0918503;CIEP LAMARTINE BABO;1;RUA CAMPO MAIOR;S/Nº;NULL;CAMPO GRANDE;23015200
1243;0918504;CIEP FRANCISCO CAVALCANTE PONTES DE MIRANDA;1;" ESTRADA DA MORIÇABA";S/Nº;NULL;SENADOR VASCONCELOS;23012006
591;0918505;CIEP ANITA MALFATTI;1;EST IARAQUÃ;S/Nº;NULL;"CAMPO GRANDE ";23047160
392;0918506;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;1;RUA MORANGA;S/Nº;NULL;INHOAÍBA;23059150
353;0918507;CIEP PROFESSOR DARCY RIBEIRO;1;RUA CONCHAS;S/Nº;NULL;CAMPO GRANDE;23073330
508;0918508;CIEP DR. ERNESTO (CHE) GUEVARA;1;PRAÇA MAINA;S/Nº;NULL;CAMPO GRANDE;23087310
326;0918509;CIEP NELSON MANDELA;1;PRAÇA DANIEL LAMES;S/Nº;NULL;CAMPO GRANDE;23081050
434;0918510;CIEP ARMINDO MARCÍLIO DOUTEL DE ANDRADE;1;RUA FLÁVIO FRAGA;S/Nº;NULL;CAMPO GRANDE;23071220
1245;0918511;CIEP HERIVELTO MARTINS;1;PRAÇA SANTO ANASTÁCIO;S/Nº;NULL;SENADOR VASCONCELOS;23010006
356;0918601;CM ALEGRIA DE NOVA CIDADE;1;RUA DO GOIABAL;S/Nº;NOVA CIDADE;INHOAÍBA;23063650
213;0918602;CM VITÓRIA DA PAZ;1;RUA REALEZA;S/Nº;VILAR CARIOCA;INHOAÍBA;23056050
220;0918603;CM SEMPRE VIDA ELZA RABELO DE ANDRADE;1;RUA VITÓRIA DO MEARIM;S/N;NULL;PACIÊNCIA;23587150
268;0918604;CM VERA PACHECO JORDÃO;1;RUA PEDRO AUTRAN;74;NULL;INHOAÍBA;23059150
358;0918605;CM SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE;1;RUA GENTIL DO OURO;S/Nº;NULL;INHOAÍBA;23063340
330;0918606;CM CECÍLIA MEIRELES;1;RUA DO RÁDIO;S/Nº;NULL;CAMPO GRANDE;23087060
340;0918607;CM SONHO FELIZ;1;ESTRADA GUANDU DO SENA;77777;NULL;CAMPO GRANDE;23097200
302;0918608;CM JARDIM MONTE SANTO;1;RUA SANANDUVA;S/Nº;NULL;CAMPO GRANDE;23016310
344;0918609;CM ADÉLIA VIEIRA;1;RUA CAPELINHA;S/Nº;NULL;CAMPO GRANDE;23073210
226;0918610;CM ESPERANÇA DO AMANHÃ;1;" Rua Seis";218;NULL;Cosmos;23061511
346;0918611;CM MÁRIO LOMBARDI;1;RUA JOÃO EPIFÂNIO DA SILVA;345;NULL;CAMPO GRANDE;23061580
339;0918612;CM PINTANDO O SETE;4;NULL;NULL;NULL;NULL;NULL
322;0918613;CM PROFESSORA FLORA SANTINA FERRARI BRAZ;1;ESTRADA DO LAMEIRÃO;145;NULL;SANTÍSSIMO;23092031
309;0918614;CM ZÉLIA CHAUKE CURI;1;RUA JUAREZ ANTUNES;S/Nº;NULL;CAMPO GRANDE;23016512
354;0918615;CM MARCELO CARDOSO TOMÉ;1;RUA JOÃO BRAUNE;420;NULL;INHOAÍBA;23062020
349;0918616;CM PADRE VALTER DA COSTA SANTOS;1;" ESTRADA SANTA MARIA";S/N;NULL;CAMPO GRANDE;23071160
245;0918617;CM CRIANDO O FUTURO;1;"AV CESARIO DE MELO ";6006;NULL;CAMPO GRANDE;23059001
251;0918618;CM ESPERANÇA DA VILA SÃO JORGE;1;" RUA ICURANA  ";147;VILA SÃO JORGE;COSMOS;23059340
314;0918619;CM RAUL CORTEZ;1;" ESTRADA DA MORIÇABA";S/Nº;NULL;SENADOR VASCONCELOS;23012006
282;0918620;CM EMILIO IBRAHIM LÁZARO JUBRAM DIB;1;"RUA BEIRA RIO ";S/Nº;NULL;CAMPO GRANDE;23042200
1963;0918621;CM ELIZABETH TAVARES DE SOUZA - BETINHA;1;RUA PROFESSOR CARLOS BOISSON;S/Nº;NULL;CAMPO GRANDE;23090330
2311;0918702;CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS CEJA - CAMPO GRANDE;1;RUA AMARAL COSTA;140;NULL;CAMPO GRANDE;23050260
536;0918801;EDI BIANCA ROCHA TAVARES;1;RUA JACAREUBA;80;NULL;COSMOS;23058250
1546;0918802;EDI PINTANDO O SETE;1;RUA VINTE E TRÊS;S/N;CONJUNTO CAMPINHO;CAMPO GRANDE;23067230
1534;0918803;EDI LUDMILA MÁXIMO MOREIRA CARDOSO;1;RUA PEDRO LEÃO VELOSO;S/N;NULL;CAMPO GRANDE;23055130
1556;0918804;EDI RENAN DE SOUZA LEAL;1;RUA MARIO ARZUA BARBOSA;S/Nº;S/N;CAMPO GRANDE;23067520
1543;0918805;EDI CANTORA CESÁRIA ÉVORA;1;RUA MURILO ALVARENGA;S/Nº;NULL;CAMPO GRANDE;23071040
1533;0918806;EDI COMENDADOR SERAFIM SOFIA;1;RUA DAS MANGAS;8;NULL;COSMOS;23061170
1532;0918807;EDI URBANO DE FREITAS;1;RUA CARDEAL;100;NULL;CAMPO GRANDE;23081210
1657;0918808;EDI PROFESSORA MARTA REGINA PERROTA;1;RUA CABO FIDÉLIS;S/N;NULL;CAMPO GRANDE;23045780
1044;0918809;EDI CAMPO GRANDE;1;RUA OLINDA ELLIS;99;NULL;CAMPO GRANDE;23045160
1191;0918810;EDI DOM BOSCO;1;" ESTRADA SANTA MARIA";850;NULL;CAMPO GRANDE;23071160
1224;0918811;EDI ISABEL;1;RUA DAVID XAVIER DE AZAMBUJA;S/Nº;NULL;INHOAÍBA;23059280
1228;0918812;EDI PROFESSOR JORGE EUCLIDES PEREIRA NUNES;1;RUA JOSÉ DOS SANTOS;S/Nº;BLOCO 01;INHOAÍBA;23062160
1610;0918813;EDI PROFESSOR MARCO ALTINO DE OLIVEIRA;1;RUA JUSSARA;S/Nº;NULL;CAMPO GRANDE;23097684
1623;0918813;EDI PROFESSOR MARCO ALTINO DE OLIVEIRA;3;NULL;NULL;NULL;NULL;NULL
1609;0918814;EDI PROFESSOR NESTOR MANOEL PINTO;1;RUA SÍLVIO LEITÃO;S/Nº;CONJUNTO DA MARINHA;CAMPO GRANDE;23040600
1619;0918815;EDI PROFESSORA SIRLÉIA SILVA REIS;1;RUA JOÃO GUALBERTO;S/Nº;NULL;CAMPO GRANDE;23092520
1624;0918815;EDI PROFESSORA SIRLÉIA SILVA REIS;3;NULL;NULL;NULL;NULL;NULL
1630;0918816;EDI PROFESSOR JOÃO FERNANDES FILHO;1;RUA PRIMEIRA CRUZ;42;NULL;CAMPO GRANDE;23085710
1641;0918817;EDI PROFESSORA EUGENIA DE ALMEIDA AZEVEDO;1;RUA BRASINHA;S/Nº;NULL;CAMPO GRANDE;23075533
350;0918818;EDI FRANCISCO JOSÉ DE MORAES;1;" ESTR. DO CAMPINHO ";6246;NULL;INHOAÍBA;23066540
320;0918819;EDI JOARI;1;RUA BERIZAL;S/Nº;NULL;CAMPO GRANDE;23045210
261;0918820;EDI ALMO SATURNINO;1;AVENIDA ALDO BOTELHO;S/Nº;NULL;CAMPO GRANDE;23055630
337;0918821;EDI PROFESSORA ENYR PORTILHO DE AVELLAR;1;"RUA VOTORANTIM  ";S/Nº;NULL;CAMPO GRANDE;23095710
1667;0918822;EDI PROFESSOR ANDRÉ LUIZ GILS;1;ESTRADA DA CAMBOTA;863;NULL;CAMPO GRANDE;23045190
1792;0918823;EDI PROFESSOR DERSU GABRIEL BICEGO;1;RUA DARIO DE PAULA COELHO;S/Nº;NULL;CAMPO GRANDE;23092720
1793;0918824;EDI ALBERTO FERREIRA PINTO;1;RUA SARGENTO ARGOLO SACRAMENTO;S/Nº;NULL;CAMPO GRANDE;23042520
1796;0918825;EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN;1;RUA JAGUATIRICA;200;NULL;"CAMPO GRANDE ";23093145
1798;0918826;EDI PROFESSORA MARLY DOS SANTOS DE OLIVEIRA (MARLY MARINHO);1;RUA TUPASSI;2;NULL;COSMOS;23060240
1799;0918827;EDI ATAULFO ALVES;1;"Rua Cipotânea ";10;NULL;cosmos;23066380
1797;0918828;EDI ALYRIO CAVALLIERI;1;RUA JOSÉ JANONI;33;NULL;CAMPO GRANDE;23073050
1809;0918829;EDI RUBEM AZEVEDO ALVES;1;RUA SOLDADO BENEDITO DOS SANTOS;S/N;NULL;INHOAÍBA;23063280
1037;0918830;EDI HENRIQUE DIAS;1;RUA SÃO DOMICIANO;S/Nº;CENTRO;CAMPO GRANDE;23052330
1817;0918831;EDI ELFLODÍZIO DOS SANTOS;1;RUA DO GOIABAL;75;NULL;INHOAÍBA;23063650
1818;0918832;EDI PROFESSORA JACINTHA REIS FERREIRA;1;" RUA PAÇUARÉ";681;NULL;COSMOS;23058230
1837;0918833;EDI PROFESSOR WILSON CHOERI;1;RUA DA CASTANHA (BAIRRO ARAUJO);117;BLOCO 2;COSMOS;23061230
1838;0918834;EDI ENGENHEIRA ELAINE MONSORES PIRES;1;"RUA ITAÚNAS    ";S/Nº;NULL;"CAMPO GRANDE ";23068155
1843;0918835;EDI MEDALHISTA OLÍMPICO ARTHUR NORY OYAKAWA MARIANO;1;"RUA DO GOIABAL ";S/Nº;NULL;INHOAÍBA;23063490
1844;0918836;EDI MEDALHISTA OLÍMPICO RAFAEL CARLOS DA SILVA;1;RUA DR JUVENAL MURTINHO;S/Nº;NULL;SANTÍSSIMO;23093030
1867;0918837;EDI MEDALHISTA OLÍMPICO WALLACE LEANDRO DE SOUZA;1;RUA JOSÉ OTÁVIO CORREIA LIMA;S/Nº;NULL;SANTÍSSIMO;23098220
1171;0918838;EDI EUSTORGIO WANDERLEY;1;RUA TRONCO DO IPÊ;S/Nº;NULL;CAMPO GRANDE;23085580
1195;0918839;EDI DALILA TAVARES;1;RUA JORNALISTA SABINO DE LEMOS;S/Nº;NULL;CAMPO GRANDE;23082080
2334;0918840;EDI PROFESSOR JOSÉ MAURO DA SILVA;1;AVENIDA CESÁRIO DE MELO;6941;BLOCO A;INHOAÍBA;23056000
1800;0918996;RUA GENTIL D'OURO;3;NULL;NULL;NULL;NULL;NULL
1730;10001;CP ESCOLA COMUNITÁRIA JARDIM DE INFÂNCIA TIA ANASTÁCIA;1;"RUA ALMANDINA ";S/N;LOTE 10 QUADRA A;SANTA CRUZ;23555060
1731;10002;CP MEUS PRIMEIROS PASSOS;4;NULL;NULL;NULL;NULL;NULL
1732;10003;CP MEUS PRIMEIROS PASSOS II;4;NULL;NULL;NULL;NULL;NULL
1733;10004;CP ESCOLA COMUNITÁRIA JARDIM BALÃO MÁGICO;1;"RUA ALEXANDRE DA SILVA FAGUNDES ";104;NULL;SANTA CRUZ;23560430
1734;10005;CP CRECHE COMUNITÁRIA JARDIM PEDRA AZUL;1;RUA JOSÉ DOMINGOS;15;CAPOEIRA GRANDE;PEDRA DE GUARATIBA;23026220
1735;10006;CP CRECHE ESCOLA COMUNITÁRIA ISMÊNIA RIBEIRO;1;TRAVESSA AURORA;52;NULL;SANTA CRUZ;23550590
1736;10007;CP DONA ZULMIRA TELLES;4;NULL;NULL;NULL;NULL;NULL
1737;10008;CP CRECHE COMUNITÁRIA JARDIM ESPERANÇA;1;" ESTRADA BOA ESPERANÇA";1173;NULL;SANTA CRUZ;23575381
1738;10009;CP JARDIM ESCOLA ERNESTO FAGUNDES VARELA;1;" ESTRADA DE SEPETIBA ";172;NULL;SEPETIBA;23520660
1739;10010;CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS;1;" RUA FERNANDA                                                                                    ";2562;NULL;SANTA CRUZ;23520132
1740;10011;CP CRECHE PINGUINHO DE GENTE;1;RUA ARNALDO BASTOS;41;NULL;SANTA CRUZ;23515080
1741;10012;CP SANTA CRUZ;4;NULL;NULL;NULL;NULL;NULL
1742;10013;CP ESCOLA COMUNITÁRIA ENCANTO DE MARIA;1;RUA SAPUCAI;55;NULL;SANTA CRUZ;23550363
1746;10014;CP CRECHE COMUNITÁRIA SÃO JOÃO BATISTA;1;ESTRADA DO CABUIS;15;NULL;GUARATIBA;23028600
1747;10015;CP JARDIM SONHAR CONCEIÇÃO;4;NULL;NULL;NULL;NULL;NULL
1749;10016;CP CASULO SÃO SEBASTIÃO;4;NULL;NULL;NULL;NULL;NULL
1750;10017;CP TIO BETO;4;NULL;NULL;NULL;NULL;NULL
1751;10018;CP CRECHE ESCOLA COMUNITÁRIA SÍTIO ALEGRE;1;" ESTRADA DE SEPETIBA";144;NULL;SEPETIBA;23545003
1752;10019;CP ESCOLA COMUNITÁRIA JARDIM ALEXANDRINO;1;RUA PROJETADA ISABEL;20;NULL;SANTA CRUZ;23575340
1753;10020;CP CASA MATERNAL NOSSA SENHORA DE NAZARÉ;1;" RUA SAO GOMARIO";422;NULL;SANTA CRUZ;23595060
1754;10021;CP CHAVE DO TAMANHO;4;NULL;NULL;NULL;NULL;NULL
1755;10022;CP ASSOCIAÇÃO DE MORADORES E AMIGOS DO PARQUE ESTORIL - AMAPE;1;PRAÇA CELINA;S/N;NULL;PACIÊNCIA;23585650
1756;10023;CP CRECHE ESCOLA SOSSEGO DA MAMÃE;1;RUA PROJETADA SALES;15;LOTE 23;SANTA CRUZ;23575000
1757;10024;CP CRECHE COMUNITÁRIA MUNDO ENCANTADO DA CRIANÇA;1;" AV JOAO XXIII  ";267;R. 20 NOVO MUNDO;SANTA CRUZ;23560352
1758;10025;CP SEMENTES DO AMANHÃ;4;NULL;NULL;NULL;NULL;NULL
1759;10026;CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA I;1;RUA AUROANA;18;NULL;PACIENCIA;23580250
1760;10027;CP CRECHE CASULO AGOSTINHO - SANTA CRUZ;1;RUA BATISTA;51;NULL;SANTA CRUZ;23570270
1761;10028;CP CRECHE CASULO AGOSTINHO - VERIDIANA;1;ESTRADA SANTA VERIDIANA;936;NULL;SANTA CRUZ;23525254
1762;10029;CP ASSOCIAÇÃO DE MORADORES DAS MORADAS DO IMPÉRIO;1;"RUA ADALBERTO BARRETO ";473;NULL;SANTA CRUZ;23555170
1763;10030;CP INSTITUTO AVELINO - GUARATIBA;1;RUA PROFESSOR CHARLES LACHIMOUND;290;NULL;GUARATIBA;23032370
1764;10031;CP MARIA ISABEL DE NOVA SEPETIBA;4;NULL;NULL;NULL;NULL;NULL
1765;10032;CP CRECHE COMUNITÁRIA MUNDO MÁGICO;1;RUA ELISEU GOUVEIA;12;AREIA BRANCA;SANTA CRUZ;23525002
1766;10033;CP PROJETO QUEBRA CABEÇA;1;RUA RIO GRANDE DO SUL;136;PRAIA DONA LUIZA;SEPETIBA;23530410
1877;10034;CP OS BENEDITINHOS;1;RUA DOS RODOVIARIOS;1;NULL;SANTA CRUZ;23590070
1878;10035;CP ESCOLA COMUNITÁRIA JARDIM DE INFÂNCIA CHAVE DO TAMANHO;1;RUA JUSTO DE MORAES;90;NULL;SEPETIBA;23540145
1879;10036;CP CAAD DONA ZULMIRA TELLES;1;RUA DO IMPÉRIO;1637;NULL;SANTA CRUZ;23555024
1880;10037;CP CAAD - COMITÊ DE ATENDIMENTO À CRIANÇA E AO ADOLESCENTE;1;RUA PROJETADA MATTOS;1;CJ ROLAS;SANTA CRUZ;23520100
1950;10038;CP ISABEL MARIA - CICIM;4;NULL;NULL;NULL;NULL;NULL
1881;10038;CC JARDIM ESCOLA ERNESTO FAGUNDES VARELA;3;NULL;NULL;NULL;NULL;NULL
1882;10039;CP FUNDAÇÃO KLINGNER PARA O DESENVOLVIMENTO SOCIAL;1;AVENIDA AREIA BRANCA;2283;NULL;SANTA CRUZ;23525002
1951;10040;CP CICIM I;1;RUA 39 NOVA SEPETIBA;S/N;NULL;SEPETIBA;23545003
1984;10041;CP CRECHE BEZERRA DE MENEZES - SANTA CRUZ;1;AVENIDA ANTARES;2991;NULL;SANTA CRUZ;23590012
1985;10042;CP CICIM II;1;" ESTRADA DE SEPETIBA ";4603;AVENIDA 2, 400 - CONJ NVA SEPETIBA;SEPETIBA;23545003
2006;10043;CP CRECHE CANTINHO CASLU;1;" RUA SERROLANDIA";480;" QD. 41- LOTE 26";PACIÊNCIA;23585370
2007;10044;CP CRECHE COMUNITÁRIA MAGIA DA CRIANÇA;1;"ESTRADA DO VITOR DUMAS ";1268;NULL;"SANTA CRUZ ";23550570
2014;10045;CP ESPAÇO CRIATIVO ERA UMA VEZ;1;RUA CORREGO NOVO;S/N;" QUADRA 14 - LOTE 17";SANTA CRUZ;23575135
2016;10046;CP CRECHE COMUNITÁRIA DEUS É FIEL - CCDF;1;" ESTRADA DE SEPETIBA ";5974;NULL;SEPETIBA;23545003
2015;10046;DEUS E FIEL;3;NULL;NULL;NULL;NULL;NULL
2020;10047;CP CENTRO CULTURAL MONTESSORI - SANTA CRUZ;1;AV. JOÃO XXIII;1388;NULL;SANTA CRUZ;23560352
2023;10048;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE I;4;NULL;NULL;NULL;NULL;NULL
2021;10049;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE II;4;NULL;NULL;NULL;NULL;NULL
2022;10050;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE III;4;NULL;NULL;NULL;NULL;NULL
2040;10051;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VI;1;RUA SOLDADO PRIM CANES;S/Nº;" LT. 22 - QUADRA 195";GUARATIBA;23025420
2041;10052;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VII;1;RUA BURITI BRAVO;255;NULL;GUARATIBA;23033040
2042;10053;CP CRECHE COMUNITÁRIA GÊNIO DO FUTURO;1;" RUA PRIMEIRA";26;C 1;SANTA CRUZ;23515180
2043;10054;CP CRECHE COMUNITÁRIA AQUARELA DO SABER;1;" RUA PRIMEIRA";423;C 4;SANTA CRUZ;23515180
2067;10055;CP ESPAÇO DE DESENVOLVIMENTO MÃE GAIA;1;RUA SANTA URSULINA;333;NULL;SEPETIBA;23540390
2069;10056;CP CRECHE MUNDO DA BIBI;1;RUA DA CONCILIAÇÃO;497;NULL;SANTA CRUZ;23520190
2083;10057;CP CENTRO CULTURAL MONTESSORI - PACIÊNCIA;1;AVENIDA CESARIO DE MELO;10.056;NULL;PACIÊNCIA;23585126
2071;10058;CP CRECHE ESCOLA COMUNITÁRIA MALLETZINHO;1;PR PRAIA DE SEPETIBA;1656;NULL;SEPETIBA;23545010
2072;10059;CP CRECHE COMUNITÁRIA PLANETA BEBÊ;1;" RUA CONCEIÇÃO DE IPANEMA ";390;" LOTE 17 - QUADRA 4";SANTA CRUZ;23575080
2073;10060;CP CRECHE COMUNITÁRIA JARDIM DO CONHECIMENTO;1;RUA NESTOR;822;NULL;SANTA CRUZ;23515680
2075;10061;CP CRECHE COMUNITÁRIA ESTRELA DO AMANHÃ;1;AVENIDA AVENIDA CESARIO DE MELO;13.855;NULL;SANTA CRUZ;23595040
2081;10062;CP CENTRO CULTURAL DE DESENVOLVIMENTO INFANTIL JOÃO BATISTA;1;RUA MARICOABO;130;" LOTE 24 - QUADRA 63";GUARATIBA;23028290
2076;10062;CP CRECHE COMUNITÁRIA ESTRELA DO AMANHÃ;3;NULL;NULL;NULL;NULL;NULL
2077;10063;CP CRECHE COMUNITÁRIA UNIVERSO INFANTIL;1;"ESTR DA PEDRA ";4680;NULL;GUARATIBA;23030380
2078;10064;CP CRECHE COMUNITÁRIA CORAÇÃO DE MÃE;1;RUA SOLDADO VALTER DE SOUSA;133;NULL;PACIÊNCIA;23066150
2079;10065;CP CRECHE MAGIA DA CRIANÇA II;1;RUA SANTA BARBARA;18;NULL;SEPETIBA;23535225
2080;10066;CP CRECHE COMUNITÁRIA ARTE & CULTURA;1;ESTRADA ATERRADO DO LEME;426;NULL;"SANTA CRUZ ";23575330
2082;10067;CP CRECHE COMUNITÁRIA ARCA DE NOÉ;1;ESTR TASSO BLASSO;1;NULL;SANTA CRUZ;23525200
2086;10068;CP CRECHE COMUNITÁRIA TIA NEIDE - GUARATIBA;1;RUA JOSÉ  MARTINS BRITO;165;NULL;GUARATIBA;23032445
2087;10069;CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA II;1;RUA OUROANA;46;" LOTE 14 - QUADRA F";PACIÊNCIA;23587076
2098;10070;CP PEDACINHO DO CÉU;1;RUA 22;258;ACESSO PELA AVENIDA CESARIO DE MELO 13115;SANTA CRUZ;23595014
2121;10071;CP CRECHE COMUNITÁRIA ARTE & CULTURA - UNIDADE I;1;ESTRADA CATRUZ;317;NULL;PEDRA DE GUARATIBA;23026280
2122;10072;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE X;1;RUA SD ELISEU HIPOLITO;115;" QD 22 - LOTE 2";GUARATIBA;23025110
2133;10073;CP NINHO CARIOCA;1;EST DO MAGARÇA;2829;NULL;GUARATIBA;23035380
2135;10074;CP CRECHE MUNDO MÁGICO II;1;RUA SOLDADO RAMIS MENDES;0;L 12 QD 19;PACIÊNCIA;23066000
2174;10075;CP CRECHE COMUNITÁRIA PEDACINHO DE CÉU;1;RUA JOSÉ FELIPE DE SOUZA;60;NULL;SANTA CRUZ;23591550
2175;10076;CP ESPAÇO DE DESENVOLVIMENTO MÃE GAIA - UNIDADE I;1;BECO DO CAMARÃO;68;NULL;SANTA CRUZ;23550570
2176;10077;CP CRECHE COMUNITÁRIA CANTINHO DO SABER;1;"TRAVESSA AURORA ";19;ENTRADA PELA ESTRADA VITOR DUMAS;SANTA CRUZ;23550590
2177;10078;CP CRECHE COMUNITÁRIA CRIANÇA FELIZ;1;RUA  CARVALHO SANTOS;11;NULL;SANTA CRUZ;23520680
2185;10079;CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VIII;1;RUA GOULART DE ALMEIDA;77;NULL;SEPETIBA;23540056
2231;10080;CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XII (GUARATIBA);1;"ESTRADA DA PEDRA ";117;NULL;PEDRA DE GUARATIBA;23030380
2261;10081;CP CENTRO EDUCACIONAL ESTRELA DO AMANHÃ;1;ESTRADA ESTRELA DA TARDE 1;500;CAMINHO JOSÉ HILÁRIO, LT 4;GUARATIBA;23035432
2262;10082;CP CRECHE ESCOLA BAIXINHOS SABIDOS;1;ESTRADA URUCANIA;1745;NULL;PACIÊNCIA;23580140
2263;10083;CP CRECHE COMUNITÁRIA CRISTÃ CORDEIRINHO DE CRISTO;1;ESTRADA DO MAGARCA;3896;" LOTE 1, PAL 31583";GUARATIBA;23035372
2264;10084;CP CRECHE COMUNITÁRIA AQUARELA DO SABER (GUARATIBA);1;" RUA CAMPO FORMOSO ";447;A;GUARATIBA;23036140
2265;10085;CP CRECHE VIDA;1;ESTRADA DO MAGARCA;6810;NULL;GUARATIBA;23035372
2283;10086;CP CRECHE COMUNITÁRIA QUINTAL DAS INFÂNCIAS;1;ESTRADA DA ILHA;3377;NULL;GUARATIBA;23020230
2282;10087;CP CCRL - CRECHE COMUNITÁRIA RAIO DE LUZ;1;RUA JOÃO DE  SOUSA;" 356";LOTE 9, QUADRA;GUARATIBA;23032400
2279;10088;CP CRECHE COMUNITÁRIA REPÚBLICA DA CRIANÇA;1;ESTRADA DA PEDRA;7193;NULL;GUARATIBA;23030380
2308;10089;CP JARDIM ESCOLA ENTRE AMIGOS;1;NULL;NULL;NULL;NULL;NULL
2309;10090;CP CRECHE COMUNITÁRIA HOTELZINHO PRIMEIROS PASSOS;1;NULL;NULL;NULL;NULL;NULL
2323;10091;CP CRECHE COMUNITÁRIA MARIA TERESA - GUARATIBA;1;NULL;NULL;NULL;NULL;NULL
2359;10092;CP INSTITUTO EMILIA CANEDO;1;NULL;NULL;NULL;NULL;NULL
2366;10093;CP CRECHE SORRISO DE CRIANÇA;1;NULL;NULL;NULL;NULL;NULL
294;1019001;EM PROFESSOR COQUEIRO;1;"RUA FELIPE CARDOSO ";750;FDS;SANTA CRUZ;23510001
